WHO_region,Disease_presentation,Age_group,Pathogen,deaths associated with resistance (mean),deaths associated with resistance (lower),deaths associated with resistance (upper),deaths attributable to resistance (mean),deaths attributable to resistance (lower),deaths attributable to resistance (upper),vaccine_avertable_deaths_associated_with_resistance_.mean.,vaccine_avertable_deaths_associated_with_resistance_.lower.,vaccine_avertable_deaths_associated_with_resistance_.upper.,vaccine_avertable_deaths_attributable_to_resistance_.mean.,vaccine_avertable_deaths_attributable_to_resistance_.lower.,vaccine_avertable_deaths_attributable_to_resistance_.upper.
Europe,BSI,95 plus,Non-typhoidal Salmonella,4.37331913377134,1.68265963849923,8.6940246617544,0.915398199057323,0.119177339536793,2.42213874168188,0,0,0,0,0,0
South-East Asia,BSI,EN,Non-typhoidal Salmonella,2489.3325895694,1156.96425671453,4411.2382532492,514.23822475962,73.9784615201544,1242.8075480932,0,0,0,0,0,0
South-East Asia,BSI,LN,Non-typhoidal Salmonella,991.057974837279,514.054965123566,1588.15338334598,204.263146974118,32.1003070372242,458.167437043374,0,0,0,0,0,0
South-East Asia,BSI,PN,Non-typhoidal Salmonella,579.117129346992,268.857128369923,1003.15942229153,119.447681469383,16.7261184246425,279.846445414068,317.549225925267,147.423325389508,550.065749889853,65.4971453390448,9.1714882695123,153.449134235381
South-East Asia,BSI,1 to 4,Non-typhoidal Salmonella,198.074622095116,83.6534706738019,374.867640365279,40.8836475871566,5.18771403605251,100.318872819738,110.921788373265,46.8459435773291,209.925878604556,22.8948426488077,2.90511986018941,56.1785687790532
South-East Asia,BSI,5 to 9,Non-typhoidal Salmonella,86.4412251589822,36.2604041722275,166.910620319116,17.8198179912225,2.52983828590823,44.3651234226509,0.930905501712116,0.390496660316296,1.79749898805201,0.191905732213166,0.027244412309781,0.477778252243933
South-East Asia,BSI,10 to 14,Non-typhoidal Salmonella,87.8024446137914,37.1121520322299,160.6060064343,18.1932706181488,2.83292090489708,43.6501208631025,0,0,0,0,0,0
South-East Asia,BSI,15 to 19,Non-typhoidal Salmonella,145.89835572194,58.9258443297847,266.928913061751,30.2603227146569,4.52357192924141,72.9093526042087,0,0,0,0,0,0
South-East Asia,BSI,20 to 24,Non-typhoidal Salmonella,160.484975306409,62.3907038957239,318.811599337257,33.3293671526893,5.02940019039486,85.5083237692938,0,0,0,0,0,0
South-East Asia,BSI,25 to 29,Non-typhoidal Salmonella,137.085256680154,53.4577594317422,273.823393003709,28.4646170989017,4.09937540251934,71.9401517125726,0,0,0,0,0,0
South-East Asia,BSI,30 to 34,Non-typhoidal Salmonella,150.208638189014,55.5613564106286,303.59822774607,31.1636278004281,4.19656038990707,80.2131967531581,0,0,0,0,0,0
South-East Asia,BSI,35 to 39,Non-typhoidal Salmonella,195.782000448202,73.8906617764714,391.123765970427,40.6014630505378,5.67216262598757,104.246480583089,0,0,0,0,0,0
South-East Asia,BSI,40 to 44,Non-typhoidal Salmonella,255.836938256701,101.198294887615,490.941370387139,53.0514224010688,7.66742840826149,133.476330761017,0,0,0,0,0,0
South-East Asia,BSI,45 to 49,Non-typhoidal Salmonella,394.745674939704,149.269193579542,782.402107666785,81.8714446798532,11.3608908161093,207.819064119255,0,0,0,0,0,0
South-East Asia,BSI,50 to 54,Non-typhoidal Salmonella,538.237479858568,219.495288511034,1020.68566566089,111.636374605451,15.6949000804418,279.847071145144,0,0,0,0,0,0
South-East Asia,BSI,55 to 59,Non-typhoidal Salmonella,773.215924391852,330.896185784796,1435.09346300616,159.816822157602,21.1534247773993,387.818508793538,0,0,0,0,0,0
South-East Asia,BSI,60 to 64,Non-typhoidal Salmonella,1087.48358769906,458.028350875573,2025.35638130768,224.827088169947,29.6207979388606,548.087674194489,0,0,0,0,0,0
South-East Asia,BSI,65 to 69,Non-typhoidal Salmonella,1432.12413174206,657.816817940125,2569.4664402111,295.755158987849,41.8078084139753,683.890332080171,0,0,0,0,0,0
South-East Asia,BSI,70 to 74,Non-typhoidal Salmonella,1201.69000792512,484.76338383101,2336.50190260556,248.042303772104,32.3855093130001,621.728193379825,0,0,0,0,0,0
South-East Asia,BSI,75 to 79,Non-typhoidal Salmonella,1146.23786859425,473.306183474395,2248.82252237392,236.44516315919,30.2263284448883,579.289357050603,0,0,0,0,0,0
South-East Asia,BSI,80 to 84,Non-typhoidal Salmonella,1044.215120794,445.786903802711,2002.0562081632,215.229020909462,28.4752373982242,517.828753135512,0,0,0,0,0,0
South-East Asia,BSI,85 to 89,Non-typhoidal Salmonella,612.007837661196,254.463101541796,1197.94642921684,126.208394348599,16.5538444655527,308.78299827307,0,0,0,0,0,0
South-East Asia,BSI,90 to 94,Non-typhoidal Salmonella,274.929437450015,107.09417668651,552.212259583059,56.6801455637091,6.42093001152667,144.089796150334,0,0,0,0,0,0
South-East Asia,BSI,95 plus,Non-typhoidal Salmonella,61.293427449665,23.0865917483727,121.431394595959,12.6408017935486,1.51821323417903,32.3378435797185,0,0,0,0,0,0
Western Pacific,BSI,EN,Non-typhoidal Salmonella,56.7611621695108,32.7909465165105,93.906668281185,11.7112256005466,2.08568592267146,26.3674100535276,0,0,0,0,0,0
Western Pacific,BSI,LN,Non-typhoidal Salmonella,32.5578490427838,19.6893946627649,49.5814578563664,6.71299842925238,1.18957271108123,14.1161685852172,0,0,0,0,0,0
Western Pacific,BSI,PN,Non-typhoidal Salmonella,80.7552701658385,45.1538304045847,132.62022806854,16.6820532767108,2.86194518716757,36.7531549916558,44.2808064742681,24.7593503385139,72.7200917242497,9.1473258800631,1.56929994429688,20.1529799870913
Western Pacific,BSI,1 to 4,Non-typhoidal Salmonella,28.0617850788073,13.28246592117,51.2982728543067,5.80059385548023,0.920784515802502,13.9986209851727,15.7145996441321,7.43818091585521,28.7270327984118,3.24833255906893,0.515639328849401,7.83922775169673
Western Pacific,BSI,5 to 9,Non-typhoidal Salmonella,9.41320843561699,4.39286141123849,17.218447608225,1.94870158857876,0.323312588803698,4.64653677343602,0.101373013922029,0.047307738274876,0.185429435780884,0.0209860171077713,0.00348182787942444,0.0500396267908495
Western Pacific,BSI,10 to 14,Non-typhoidal Salmonella,7.49550753620819,3.56065726349071,13.7084903784108,1.55336328079283,0.266576145150386,3.70027964324799,0,0,0,0,0,0
Western Pacific,BSI,15 to 19,Non-typhoidal Salmonella,12.5249300954456,5.71542425803967,23.3634766809617,2.59476196826565,0.418273282321149,6.41695529050463,0,0,0,0,0,0
Western Pacific,BSI,20 to 24,Non-typhoidal Salmonella,19.3824211785856,8.36771889917014,37.7494493262962,4.01826517301554,0.643973316667628,10.139287369414,0,0,0,0,0,0
Western Pacific,BSI,25 to 29,Non-typhoidal Salmonella,28.7073852639603,12.5569513015189,55.191563496627,5.9509395365047,0.957387218383413,14.6580399416631,0,0,0,0,0,0
Western Pacific,BSI,30 to 34,Non-typhoidal Salmonella,47.9485083160203,20.013579295461,93.3986628820922,9.94444505469995,1.5072309549137,25.8146584680767,0,0,0,0,0,0
Western Pacific,BSI,35 to 39,Non-typhoidal Salmonella,58.2024729120946,24.0571065734992,115.457538760103,12.0716046095592,1.88898896691902,30.5865061742475,0,0,0,0,0,0
Western Pacific,BSI,40 to 44,Non-typhoidal Salmonella,87.7604695905614,38.8336126246911,167.102129759067,18.2032517356376,2.96351292094767,43.8011207867221,0,0,0,0,0,0
Western Pacific,BSI,45 to 49,Non-typhoidal Salmonella,146.229079867107,63.1318577974157,284.007581214725,30.3293984617032,4.76752853671042,74.0450025817725,0,0,0,0,0,0
Western Pacific,BSI,50 to 54,Non-typhoidal Salmonella,195.388607259496,95.8261573160946,359.794960164014,40.5093281212889,6.64034872037788,93.1891758550846,0,0,0,0,0,0
Western Pacific,BSI,55 to 59,Non-typhoidal Salmonella,235.405876023631,118.648406101874,407.473867308944,48.7219110055305,7.94169033960696,112.019818645186,0,0,0,0,0,0
Western Pacific,BSI,60 to 64,Non-typhoidal Salmonella,290.724147361471,144.885675108446,499.941396781701,60.1724833891294,9.44219163091693,140.890981997033,0,0,0,0,0,0
Western Pacific,BSI,65 to 69,Non-typhoidal Salmonella,384.450683212693,205.492490298717,641.511603575896,79.5356010256074,13.3980988092559,181.209373915967,0,0,0,0,0,0
Western Pacific,BSI,70 to 74,Non-typhoidal Salmonella,324.019845740426,146.144417092054,591.283368637769,67.0826287303205,10.1625416352229,172.340810091103,0,0,0,0,0,0
Western Pacific,BSI,75 to 79,Non-typhoidal Salmonella,277.336975748771,124.41874381645,500.309153823728,57.3782632948245,8.69808475736842,144.786096279643,0,0,0,0,0,0
Western Pacific,BSI,80 to 84,Non-typhoidal Salmonella,279.273972320992,132.227796385817,493.217161065028,57.7363065213245,8.6406391121083,138.961296420085,0,0,0,0,0,0
Western Pacific,BSI,85 to 89,Non-typhoidal Salmonella,203.770229607674,93.4324172024753,367.426601885164,42.1313196632307,6.39473716768461,104.339420520012,0,0,0,0,0,0
Western Pacific,BSI,90 to 94,Non-typhoidal Salmonella,65.3023949922909,27.6320793414377,128.862118165126,13.4982341125689,1.92064103247725,34.8399991747308,0,0,0,0,0,0
Western Pacific,BSI,95 plus,Non-typhoidal Salmonella,17.1978856344868,6.69469417711825,35.283619665546,3.55833719591213,0.495820375142639,9.5761354225832,0,0,0,0,0,0
Africa,Cardiac infections,EN,Non-typhoidal Salmonella,0.0772253416302346,0.0312631074111991,0.160436286384793,0.0160881432611332,0.00236268946968338,0.044039181612749,0,0,0,0,0,0
Africa,Cardiac infections,LN,Non-typhoidal Salmonella,0.0519595288614744,0.013214558757947,0.157650598626314,0.0107567178657635,0.00110906219785096,0.0374840829927784,0,0,0,0,0,0
Africa,Cardiac infections,PN,Non-typhoidal Salmonella,0.35119630497443,0.163905884767063,0.668722747022543,0.0732274475353451,0.0111116499661697,0.179873673702067,0.192572640560979,0.0898750601472728,0.366682972950695,0.0401530503985476,0.00609288806478304,0.0986307310799665
Africa,Cardiac infections,1 to 4,Non-typhoidal Salmonella,0.310069921561641,0.121682973629531,0.649481741169154,0.0648661359618986,0.00897932721934317,0.16991894565923,0.173639156074519,0.0681424652325376,0.363709775054726,0.0363250361386632,0.00502842324283217,0.0951546095691686
Africa,Cardiac infections,5 to 9,Non-typhoidal Salmonella,0.128871011373919,0.0520516362086042,0.281912871739356,0.0268829507712364,0.00402255572248353,0.0742578822556936,0.0013878416609499,0.000560556082246507,0.00303598477257768,0.000289508700613315,4.3319830857515e-05,0.000799700270445931
Africa,Cardiac infections,10 to 14,Non-typhoidal Salmonella,0.179260306759633,0.0835632205415154,0.342773592673839,0.0373480084683083,0.00551312706512592,0.0962108889427589,0,0,0,0,0,0
Africa,Cardiac infections,15 to 19,Non-typhoidal Salmonella,0.222909571360224,0.0992518510054597,0.424813075059883,0.0465423176217512,0.00716357396839405,0.120730813429585,0,0,0,0,0,0
Africa,Cardiac infections,20 to 24,Non-typhoidal Salmonella,0.230860647915267,0.110700150374316,0.447730851912132,0.0479906914446801,0.00754479175678199,0.120449404260028,0,0,0,0,0,0
Africa,Cardiac infections,25 to 29,Non-typhoidal Salmonella,0.23307045748997,0.112592901437593,0.450236812600973,0.0484165821196692,0.00730576925313338,0.122859819800454,0,0,0,0,0,0
Africa,Cardiac infections,30 to 34,Non-typhoidal Salmonella,0.218064913718967,0.107489182744517,0.413697643090774,0.0453205004671719,0.00749866393181679,0.11156641235929,0,0,0,0,0,0
Africa,Cardiac infections,35 to 39,Non-typhoidal Salmonella,0.252612171309867,0.121884974439085,0.497037222671475,0.0525202343454483,0.00849324090945536,0.128272126625011,0,0,0,0,0,0
Africa,Cardiac infections,40 to 44,Non-typhoidal Salmonella,0.279696178302364,0.135536809833956,0.544939660831136,0.0580996734291588,0.00880795620160446,0.145858266295842,0,0,0,0,0,0
Africa,Cardiac infections,45 to 49,Non-typhoidal Salmonella,0.277619677518247,0.133166214315215,0.542133340457795,0.0576936828206592,0.00895822626868139,0.14055728075607,0,0,0,0,0,0
Africa,Cardiac infections,50 to 54,Non-typhoidal Salmonella,0.265296584382858,0.131610685559258,0.522525656060107,0.0551449228189324,0.00773477689268242,0.139277391513699,0,0,0,0,0,0
Africa,Cardiac infections,55 to 59,Non-typhoidal Salmonella,0.31102737825617,0.150743051937909,0.600166227092341,0.0646074788432907,0.0099958489437342,0.163793722304057,0,0,0,0,0,0
Africa,Cardiac infections,60 to 64,Non-typhoidal Salmonella,0.32424405217506,0.16401628030914,0.60715636888167,0.0674254004211037,0.0107285814483159,0.165329670213011,0,0,0,0,0,0
Africa,Cardiac infections,65 to 69,Non-typhoidal Salmonella,0.373201837960802,0.193240626029328,0.693222579418895,0.0777393836798415,0.0121673694193915,0.189297581230322,0,0,0,0,0,0
Africa,Cardiac infections,70 to 74,Non-typhoidal Salmonella,0.30539278511511,0.149633627910476,0.58350928264425,0.0637060428980897,0.00972627211646316,0.157617226664396,0,0,0,0,0,0
Africa,Cardiac infections,75 to 79,Non-typhoidal Salmonella,0.310574739591133,0.151727637573745,0.579043538669678,0.0647372388922663,0.0103623528035508,0.160912097957851,0,0,0,0,0,0
Africa,Cardiac infections,80 to 84,Non-typhoidal Salmonella,0.261703836774856,0.124281950147601,0.501907092873111,0.0546935060468293,0.00851111373507598,0.139572672451584,0,0,0,0,0,0
Africa,Cardiac infections,85 to 89,Non-typhoidal Salmonella,0.150636171262989,0.0737859660147894,0.28318085858969,0.0314471718562925,0.00458985814395055,0.0774919858151718,0,0,0,0,0,0
Africa,Cardiac infections,90 to 94,Non-typhoidal Salmonella,0.0647661274767932,0.0308868072288734,0.119747685952154,0.0135472124879272,0.00212634745431269,0.0346852716723032,0,0,0,0,0,0
Africa,Cardiac infections,95 plus,Non-typhoidal Salmonella,0.0162432970628269,0.00710469608117916,0.0324302969645351,0.00339191232082222,0.00049588162722406,0.00894518505800709,0,0,0,0,0,0
Americas,Cardiac infections,EN,Non-typhoidal Salmonella,0.00378665430331706,0.00172903032533484,0.00751529654026523,0.00078662002321159,0.000101984327755391,0.00204360838875736,0,0,0,0,0,0
Americas,Cardiac infections,LN,Non-typhoidal Salmonella,0.00392247604020281,0.00144689650670344,0.00972123173963368,0.000811993002382292,9.43277936720514e-05,0.00234624478535063,0,0,0,0,0,0
Americas,Cardiac infections,PN,Non-typhoidal Salmonella,0.174210889515153,0.0738081694635016,0.379047135071183,0.0365516330321381,0.00454760642801429,0.100410036895222,0.0955256377508091,0.0404714795891534,0.207844179064032,0.020042478779289,0.00249360419136117,0.05505817023088
Americas,Cardiac infections,1 to 4,Non-typhoidal Salmonella,0.0887262074347572,0.0408398991932631,0.179362455160744,0.0185518593503091,0.00244647308476104,0.047877578602358,0.049686676163464,0.0228703435482273,0.100442974890017,0.0103890412361731,0.00137002492746618,0.0268114440173205
Americas,Cardiac infections,5 to 9,Non-typhoidal Salmonella,0.0439903080550829,0.0213839717477071,0.0850094990963506,0.00922294047400425,0.00119856467811964,0.0221440415612638,0.000473741779054739,0.000230288926513768,0.000915486913345314,9.93239743354304e-05,1.29076196105192e-05,0.000238474293736687
Americas,Cardiac infections,10 to 14,Non-typhoidal Salmonella,0.0600922527534778,0.0280621964141546,0.116563098710158,0.012617320240262,0.00160743305683837,0.0313187856701695,0,0,0,0,0,0
Americas,Cardiac infections,15 to 19,Non-typhoidal Salmonella,0.0950815745227397,0.0439787490060635,0.184292974188364,0.0199929200885855,0.00246157291910748,0.0502368492886026,0,0,0,0,0,0
Americas,Cardiac infections,20 to 24,Non-typhoidal Salmonella,0.123383326656295,0.0559651330659782,0.243757392552641,0.0259363649671628,0.00336738802993359,0.0639311398327345,0,0,0,0,0,0
Americas,Cardiac infections,25 to 29,Non-typhoidal Salmonella,0.143299407876374,0.0679350624338698,0.296123169053139,0.0302167212992518,0.0039185235312097,0.072458313946561,0,0,0,0,0,0
Americas,Cardiac infections,30 to 34,Non-typhoidal Salmonella,0.163586403917017,0.0759493394479253,0.338742764948758,0.0344420574317333,0.00444659545829306,0.0868608850081315,0,0,0,0,0,0
Americas,Cardiac infections,35 to 39,Non-typhoidal Salmonella,0.217103854912931,0.0969428384507965,0.445829194152834,0.0458108659179796,0.00628594719803372,0.117395658995951,0,0,0,0,0,0
Americas,Cardiac infections,40 to 44,Non-typhoidal Salmonella,0.264119680971296,0.117546844299419,0.545386578247266,0.0556241549875995,0.00726983994657147,0.143495526195573,0,0,0,0,0,0
Americas,Cardiac infections,45 to 49,Non-typhoidal Salmonella,0.307324955851778,0.136353929008107,0.648263844980868,0.0647560247572187,0.00862417307397904,0.16162058744157,0,0,0,0,0,0
Americas,Cardiac infections,50 to 54,Non-typhoidal Salmonella,0.29334579212453,0.128995296511303,0.609910489579437,0.0619199910303491,0.00807649642452743,0.158918209238505,0,0,0,0,0,0
Americas,Cardiac infections,55 to 59,Non-typhoidal Salmonella,0.372961882210284,0.160443354145245,0.786891724734236,0.0787202924391988,0.00962249644928395,0.209364494664316,0,0,0,0,0,0
Americas,Cardiac infections,60 to 64,Non-typhoidal Salmonella,0.430850676747997,0.188000391557148,0.872992055122444,0.0908836295113489,0.0112113664274609,0.232844855575583,0,0,0,0,0,0
Americas,Cardiac infections,65 to 69,Non-typhoidal Salmonella,0.509281255762677,0.230255548152678,1.04773618339175,0.107433022580625,0.0136746269847944,0.280874655051252,0,0,0,0,0,0
Americas,Cardiac infections,70 to 74,Non-typhoidal Salmonella,0.406123185193674,0.179507924659572,0.818639337913598,0.0856863535862324,0.0108749056938094,0.218999955502963,0,0,0,0,0,0
Americas,Cardiac infections,75 to 79,Non-typhoidal Salmonella,0.40800401487178,0.186553941892328,0.81200663448073,0.0860115157331495,0.0115753399172629,0.222659472556885,0,0,0,0,0,0
Americas,Cardiac infections,80 to 84,Non-typhoidal Salmonella,0.349835321521468,0.165572827972818,0.67517899683308,0.0737397277437165,0.0101529003153969,0.184316548608327,0,0,0,0,0,0
Americas,Cardiac infections,85 to 89,Non-typhoidal Salmonella,0.276930119433143,0.130863712301834,0.513810892469464,0.0582699798114427,0.00827282530158495,0.142679490277864,0,0,0,0,0,0
Americas,Cardiac infections,90 to 94,Non-typhoidal Salmonella,0.162729297320798,0.0799613138829145,0.292832633183907,0.0342542469065152,0.00490857202821923,0.0840081329071503,0,0,0,0,0,0
Americas,Cardiac infections,95 plus,Non-typhoidal Salmonella,0.080578746435834,0.0402880054757667,0.145729631724395,0.0169204508694513,0.00248780939311263,0.0401076751493365,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,EN,Non-typhoidal Salmonella,0.109165722117215,0.0331543488401676,0.26216723819216,0.0228370601098667,0.00263474210019656,0.0697741803271324,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,LN,Non-typhoidal Salmonella,0.068538911863387,0.0117837453001529,0.228299086199218,0.0143278117232188,0.000932741489925096,0.0564568845412119,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,PN,Non-typhoidal Salmonella,0.706109057665128,0.195360768301778,1.88972509753561,0.148917303502411,0.0162505815905987,0.493898452648157,0.387183133286379,0.107122821285475,1.03619926181536,0.0816563214204886,0.00891073557217827,0.270820984868739
Eastern Mediterranean,Cardiac infections,1 to 4,Non-typhoidal Salmonella,0.6317084277618,0.152600325524034,1.70881324740166,0.132324331027005,0.0140679107423701,0.431161744916075,0.353756719546608,0.0854561822934591,0.956935418544928,0.0741016253751228,0.00787803001572723,0.241450577153002
Eastern Mediterranean,Cardiac infections,5 to 9,Non-typhoidal Salmonella,0.498779632700817,0.121674209319535,1.3473584006771,0.104534744547052,0.0126951706436118,0.37439274326018,0.00537147296754726,0.00131033763882576,0.0145100135457534,0.00112575878742979,0.00013671722231582,0.00403192185049424
Eastern Mediterranean,Cardiac infections,10 to 14,Non-typhoidal Salmonella,0.448395661618719,0.13090195205305,1.12021543324376,0.0943580291247408,0.0108832378135704,0.303060158767585,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,15 to 19,Non-typhoidal Salmonella,0.715893509937164,0.208972281974731,1.83676032426677,0.150674788770435,0.0161423438167101,0.496997596103468,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,20 to 24,Non-typhoidal Salmonella,0.685987580610478,0.197145648241086,1.74619738823945,0.144342737784045,0.0159629000034728,0.452290752961772,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,25 to 29,Non-typhoidal Salmonella,0.626726293824697,0.204555187840887,1.47924081815178,0.131479485184642,0.0161441173589696,0.388693341342227,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,30 to 34,Non-typhoidal Salmonella,0.646192638950799,0.217232809861194,1.52130626036022,0.135734639185928,0.0163320183689597,0.40825413314847,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,35 to 39,Non-typhoidal Salmonella,0.683009198454189,0.243275169171959,1.57060925505984,0.143566275347555,0.0193012132495911,0.434109759521088,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,40 to 44,Non-typhoidal Salmonella,0.758828526639353,0.266173344413771,1.66055425694579,0.159572491891923,0.019829995207145,0.44879047912805,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,45 to 49,Non-typhoidal Salmonella,0.711169203668015,0.258494060356677,1.58523186666507,0.149332680825909,0.0208476429783575,0.430964351802071,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,50 to 54,Non-typhoidal Salmonella,0.675066661815161,0.249395929806652,1.52883854668733,0.142020996869242,0.0180302534072778,0.419446412203537,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,55 to 59,Non-typhoidal Salmonella,0.743505991667973,0.274569381161831,1.64971397707089,0.156316525263316,0.0208906391846899,0.450802907799749,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,60 to 64,Non-typhoidal Salmonella,0.821672727206546,0.312908748521832,1.84274978202158,0.172742096627231,0.0228369867193775,0.502549602480625,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,65 to 69,Non-typhoidal Salmonella,0.921717451272192,0.337571085091598,1.99371287112569,0.193837047010611,0.0260081271973116,0.548019135234603,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,70 to 74,Non-typhoidal Salmonella,0.726917189566961,0.27074875518271,1.58976462938179,0.152824281428327,0.0223836692705316,0.440681942517002,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,75 to 79,Non-typhoidal Salmonella,0.708858237484358,0.256053535726664,1.54399724321852,0.148690961791586,0.0202464446112175,0.421971820136229,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,80 to 84,Non-typhoidal Salmonella,0.648899194498564,0.24210564817977,1.42168746204771,0.136176731566723,0.0185712838629268,0.386229395041331,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,85 to 89,Non-typhoidal Salmonella,0.388496783423121,0.140177409160288,0.815401559743023,0.0816065516312185,0.0104112611269086,0.231969468199159,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,90 to 94,Non-typhoidal Salmonella,0.214971773226966,0.071375610359975,0.535149626104732,0.045150230547387,0.00602555349672015,0.146900363925577,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,95 plus,Non-typhoidal Salmonella,0.0665589417248606,0.0200395815691705,0.174043658087617,0.0139803463874589,0.00169031236083504,0.0448172897772398,0,0,0,0,0,0
Europe,Cardiac infections,EN,Non-typhoidal Salmonella,0.00111371309498632,0.000400054728691446,0.00236327197688994,0.000233739637074692,2.81786648529469e-05,0.000623341944128722,0,0,0,0,0,0
Europe,Cardiac infections,LN,Non-typhoidal Salmonella,0.00179349967729822,0.000475616959897154,0.00571566596507392,0.000371135608307031,3.87319262227824e-05,0.00134799295419699,0,0,0,0,0,0
Europe,Cardiac infections,PN,Non-typhoidal Salmonella,0.0300968661189177,0.0120451065198204,0.0656476285665463,0.00632104353379721,0.000803816184674928,0.0180295114579198,0.0165031149218732,0.00660473340836817,0.0359967829973229,0.00346603887103213,0.000440759207930086,0.00988618211609266
Europe,Cardiac infections,1 to 4,Non-typhoidal Salmonella,0.0271855533666472,0.0130940993942052,0.0509473552505513,0.00568933919470271,0.000770250251489143,0.0139580265953346,0.0152239098853224,0.0073326956607549,0.0285305189403087,0.00318602994903352,0.00043134014083392,0.00781649489338736
Europe,Cardiac infections,5 to 9,Non-typhoidal Salmonella,0.00877555765522501,0.00438394230296227,0.015881376708382,0.0018375445805501,0.000272051223269406,0.00441663289499999,9.45060055178078e-05,4.72116863395937e-05,0.000171030210705652,1.97889416366934e-05,2.92978240443976e-06,4.75637388692307e-05
Europe,Cardiac infections,10 to 14,Non-typhoidal Salmonella,0.0118504121023329,0.00651040905066714,0.0191685269621462,0.00247909282228986,0.000374628516844925,0.00560542769331039,0,0,0,0,0,0
Europe,Cardiac infections,15 to 19,Non-typhoidal Salmonella,0.0336816862112831,0.0189548851019906,0.0539405511192698,0.00704596509050601,0.00105239875049524,0.0161426649800872,0,0,0,0,0,0
Europe,Cardiac infections,20 to 24,Non-typhoidal Salmonella,0.0708714349908627,0.0392050022142785,0.11717875806427,0.0148290268120866,0.0024796283568408,0.0336014188489708,0,0,0,0,0,0
Europe,Cardiac infections,25 to 29,Non-typhoidal Salmonella,0.166880731412539,0.0939160207169257,0.27399126449306,0.035034600870887,0.00574514945573829,0.0825369561250598,0,0,0,0,0,0
Europe,Cardiac infections,30 to 34,Non-typhoidal Salmonella,0.245995822289224,0.122080167603795,0.412770171464307,0.0515874162295207,0.00806794371718268,0.120179575429329,0,0,0,0,0,0
Europe,Cardiac infections,35 to 39,Non-typhoidal Salmonella,0.31461220554394,0.162795137513705,0.52702677923548,0.0660392197842046,0.0104009363650467,0.156672640331671,0,0,0,0,0,0
Europe,Cardiac infections,40 to 44,Non-typhoidal Salmonella,0.372183605150801,0.206119063833823,0.58500486521857,0.0778628029616228,0.0129541140261317,0.179814083429145,0,0,0,0,0,0
Europe,Cardiac infections,45 to 49,Non-typhoidal Salmonella,0.4938214097733,0.275331061490599,0.813927185517741,0.10354090465656,0.0178361906529328,0.248287157410991,0,0,0,0,0,0
Europe,Cardiac infections,50 to 54,Non-typhoidal Salmonella,0.509939784007301,0.285912993314156,0.815450844392358,0.106951321208175,0.0176031659256321,0.251241098125391,0,0,0,0,0,0
Europe,Cardiac infections,55 to 59,Non-typhoidal Salmonella,0.788470967610177,0.425295396763587,1.34143477131225,0.165490526489426,0.0265420629712862,0.402054775346386,0,0,0,0,0,0
Europe,Cardiac infections,60 to 64,Non-typhoidal Salmonella,1.07167083693297,0.584333344650902,1.79357973253702,0.224732507060797,0.0364246773303908,0.548187902012965,0,0,0,0,0,0
Europe,Cardiac infections,65 to 69,Non-typhoidal Salmonella,1.43797039229144,0.84828639255569,2.29833122653131,0.301358332858463,0.0491010463398,0.692032724849078,0,0,0,0,0,0
Europe,Cardiac infections,70 to 74,Non-typhoidal Salmonella,1.43881095265327,0.819193959532378,2.29912389424651,0.30111471635121,0.0473881537356582,0.667163368980748,0,0,0,0,0,0
Europe,Cardiac infections,75 to 79,Non-typhoidal Salmonella,1.8912219133156,1.09508763275164,2.96105354040543,0.395590552343559,0.0613301864334043,0.871791064738121,0,0,0,0,0,0
Europe,Cardiac infections,80 to 84,Non-typhoidal Salmonella,2.73918429106202,1.54142687759916,4.15703877864069,0.573062882603361,0.0868999566058909,1.29650857744099,0,0,0,0,0,0
Europe,Cardiac infections,85 to 89,Non-typhoidal Salmonella,3.09474488000231,1.57644994645463,4.56654298052464,0.646121075203403,0.101284315707017,1.39148532284843,0,0,0,0,0,0
Europe,Cardiac infections,90 to 94,Non-typhoidal Salmonella,2.20922843256101,1.08127482272197,3.34888024244805,0.461697405320012,0.0709630871616195,1.04149323516321,0,0,0,0,0,0
Europe,Cardiac infections,95 plus,Non-typhoidal Salmonella,0.974931522657804,0.430380517506308,1.53048423123833,0.203758129385054,0.0291335657398527,0.452620358599446,0,0,0,0,0,0
