WHO_region,Disease_presentation,Age_group,Pathogen,Susceptible_mean,Susceptible_lower,Susceptible_upper,associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Africa,Intra-abdominal infections,35 to 39,Klebsiella pneumoniae,1000,1000,2000,19000,9000,36000,5000,2000,10000,0,0,0,0,0,0
Africa,Intra-abdominal infections,40 to 44,Klebsiella pneumoniae,2000,1000,3000,26000,13000,46000,7000,3000,13000,0,0,0,0,0,0
Africa,Intra-abdominal infections,45 to 49,Klebsiella pneumoniae,2000,1000,4000,31000,16000,54000,8000,4000,15000,0,0,0,0,0,0
Africa,Intra-abdominal infections,50 to 54,Klebsiella pneumoniae,3000,2000,5000,48000,27000,79000,13000,6000,23000,0,0,0,0,0,0
Africa,Intra-abdominal infections,55 to 59,Klebsiella pneumoniae,4000,2000,6000,54000,33000,82000,15000,8000,24000,0,0,0,0,0,0
Africa,Intra-abdominal infections,60 to 64,Klebsiella pneumoniae,4000,2000,6000,59000,37000,90000,16000,9000,27000,0,0,0,0,0,0
Africa,Intra-abdominal infections,65 to 69,Klebsiella pneumoniae,3000,2000,5000,53000,36000,76000,14000,8000,22000,0,0,0,0,0,0
Africa,Intra-abdominal infections,70 to 74,Klebsiella pneumoniae,3000,2000,4000,43000,28000,65000,12000,7000,19000,21070,13720,31850,5880,3430,9310
Africa,Intra-abdominal infections,75 to 79,Klebsiella pneumoniae,2000,1000,3000,34000,22000,49000,9000,5000,14000,0,0,0,0,0,0
Africa,Intra-abdominal infections,80 to 84,Klebsiella pneumoniae,1000,1000,2000,21000,14000,30000,6000,3000,9000,0,0,0,0,0,0
Africa,Intra-abdominal infections,85 to 89,Klebsiella pneumoniae,1000,0,1000,9000,6000,13000,3000,1000,4000,0,0,0,0,0,0
Africa,Intra-abdominal infections,90 to 94,Klebsiella pneumoniae,0,0,0,3000,2000,4000,1000,0,1000,0,0,0,0,0,0
Africa,Intra-abdominal infections,95 plus,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0
Africa,LRI and thorax infections,EN,Klebsiella pneumoniae,131000,89000,181000,2256000,1535000,3060000,618000,385000,927000,0,0,0,0,0,0
Africa,LRI and thorax infections,LN,Klebsiella pneumoniae,24000,17000,34000,443000,318000,608000,123000,78000,179000,0,0,0,0,0,0
Africa,LRI and thorax infections,PN,Klebsiella pneumoniae,79000,57000,104000,1403000,1053000,1809000,384000,251000,554000,644503.125,483721.875,831009.375,176400,115303.125,254493.75
Africa,LRI and thorax infections,1 to 4,Klebsiella pneumoniae,52000,36000,71000,990000,705000,1317000,272000,170000,398000,485100,345450,645330,133280,83300,195020
Africa,LRI and thorax infections,5 to 9,Klebsiella pneumoniae,5000,4000,7000,76000,57000,100000,20000,13000,29000,1002.61538461538,751.961538461539,1319.23076923077,263.846153846154,171.5,382.576923076923
Africa,LRI and thorax infections,10 to 14,Klebsiella pneumoniae,3000,2000,3000,38000,29000,48000,10000,7000,14000,0,0,0,0,0,0
Africa,LRI and thorax infections,15 to 19,Klebsiella pneumoniae,2000,2000,3000,36000,28000,46000,10000,6000,14000,0,0,0,0,0,0
Africa,LRI and thorax infections,20 to 24,Klebsiella pneumoniae,2000,2000,3000,34000,27000,43000,9000,6000,13000,0,0,0,0,0,0
Africa,LRI and thorax infections,25 to 29,Klebsiella pneumoniae,3000,2000,3000,34000,27000,42000,9000,6000,13000,0,0,0,0,0,0
Africa,LRI and thorax infections,30 to 34,Klebsiella pneumoniae,3000,2000,3000,33000,26000,41000,9000,6000,12000,0,0,0,0,0,0
Africa,LRI and thorax infections,35 to 39,Klebsiella pneumoniae,3000,2000,3000,34000,28000,42000,9000,6000,13000,0,0,0,0,0,0
Africa,LRI and thorax infections,40 to 44,Klebsiella pneumoniae,3000,2000,4000,38000,31000,48000,10000,7000,14000,0,0,0,0,0,0
Africa,LRI and thorax infections,45 to 49,Klebsiella pneumoniae,3000,2000,4000,43000,34000,54000,12000,8000,16000,0,0,0,0,0,0
Africa,LRI and thorax infections,50 to 54,Klebsiella pneumoniae,4000,3000,6000,61000,49000,76000,16000,11000,23000,0,0,0,0,0,0
Africa,LRI and thorax infections,55 to 59,Klebsiella pneumoniae,5000,4000,6000,69000,56000,86000,19000,13000,26000,0,0,0,0,0,0
Africa,LRI and thorax infections,60 to 64,Klebsiella pneumoniae,6000,4000,7000,80000,65000,99000,21000,15000,29000,0,0,0,0,0,0
Africa,LRI and thorax infections,65 to 69,Klebsiella pneumoniae,6000,4000,7000,77000,62000,94000,21000,14000,28000,0,0,0,0,0,0
Africa,LRI and thorax infections,70 to 74,Klebsiella pneumoniae,5000,3000,6000,66000,52000,84000,18000,12000,25000,32340,25480,41160,8820,5880,12250
Africa,LRI and thorax infections,75 to 79,Klebsiella pneumoniae,4000,3000,5000,58000,46000,72000,16000,11000,22000,0,0,0,0,0,0
Africa,LRI and thorax infections,80 to 84,Klebsiella pneumoniae,3000,2000,3000,41000,34000,49000,11000,8000,15000,0,0,0,0,0,0
Africa,LRI and thorax infections,85 to 89,Klebsiella pneumoniae,2000,1000,2000,21000,17000,26000,6000,4000,8000,0,0,0,0,0,0
Africa,LRI and thorax infections,90 to 94,Klebsiella pneumoniae,1000,0,1000,8000,6000,10000,2000,1000,3000,0,0,0,0,0,0
Africa,LRI and thorax infections,95 plus,Klebsiella pneumoniae,0,0,0,2000,2000,3000,1000,0,1000,0,0,0,0,0,0
Africa,UTI,EN,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0
Africa,UTI,LN,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Africa,UTI,PN,Klebsiella pneumoniae,0,0,0,2000,2000,3000,1000,0,1000,918.75,918.75,1378.125,459.375,0,459.375
Africa,UTI,1 to 4,Klebsiella pneumoniae,0,0,0,2000,1000,3000,1000,0,1000,980,490,1470,490,0,490
Africa,UTI,5 to 9,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,13.1923076923077,0,13.1923076923077,0,0,0
Africa,UTI,10 to 14,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Africa,UTI,15 to 19,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,0,0,0,0,0,0
Africa,UTI,20 to 24,Klebsiella pneumoniae,0,0,0,2000,2000,3000,1000,0,1000,0,0,0,0,0,0
Africa,UTI,25 to 29,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0
Africa,UTI,30 to 34,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,0,0,0,0,0,0
Africa,UTI,35 to 39,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,0,0,0,0,0,0,0
Africa,UTI,40 to 44,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,0,0,0,0,0,0
Africa,UTI,45 to 49,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,0,0,0,0,0,0
Africa,UTI,50 to 54,Klebsiella pneumoniae,0,0,0,4000,2000,5000,1000,1000,1000,0,0,0,0,0,0
Africa,UTI,55 to 59,Klebsiella pneumoniae,0,0,0,3000,1000,4000,1000,0,1000,0,0,0,0,0,0
Africa,UTI,60 to 64,Klebsiella pneumoniae,0,0,0,3000,2000,5000,1000,0,1000,0,0,0,0,0,0
Africa,UTI,65 to 69,Klebsiella pneumoniae,0,0,0,3000,2000,5000,1000,0,1000,0,0,0,0,0,0
Africa,UTI,70 to 74,Klebsiella pneumoniae,0,0,0,3000,2000,4000,1000,0,1000,1470,980,1960,490,0,490
Africa,UTI,75 to 79,Klebsiella pneumoniae,0,0,0,2000,1000,3000,1000,0,1000,0,0,0,0,0,0
Africa,UTI,80 to 84,Klebsiella pneumoniae,0,0,0,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Africa,UTI,85 to 89,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0
Africa,UTI,90 to 94,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Africa,UTI,95 plus,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,EN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,LN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,PN,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,459.375,0,0,0
Americas,Bacterial skin infections,1 to 4,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Americas,Bacterial skin infections,5 to 9,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,10 to 14,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,15 to 19,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,20 to 24,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,25 to 29,Klebsiella pneumoniae,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,30 to 34,Klebsiella pneumoniae,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,35 to 39,Klebsiella pneumoniae,0,0,1000,0,0,2000,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,40 to 44,Klebsiella pneumoniae,0,0,1000,1000,0,2000,0,0,1000,0,0,0,0,0,0
Americas,Bacterial skin infections,45 to 49,Klebsiella pneumoniae,0,0,2000,1000,0,3000,0,0,1000,0,0,0,0,0,0
Americas,Bacterial skin infections,50 to 54,Klebsiella pneumoniae,1000,0,2000,1000,0,4000,0,0,1000,0,0,0,0,0,0
Americas,Bacterial skin infections,55 to 59,Klebsiella pneumoniae,1000,0,3000,1000,0,6000,0,0,2000,0,0,0,0,0,0
Americas,Bacterial skin infections,60 to 64,Klebsiella pneumoniae,1000,0,4000,2000,0,7000,0,0,2000,0,0,0,0,0,0
Americas,Bacterial skin infections,65 to 69,Klebsiella pneumoniae,1000,0,4000,2000,0,7000,0,0,2000,0,0,0,0,0,0
Americas,Bacterial skin infections,70 to 74,Klebsiella pneumoniae,1000,0,3000,1000,0,5000,0,0,1000,490,0,2450,0,0,490
Americas,Bacterial skin infections,75 to 79,Klebsiella pneumoniae,1000,0,3000,1000,0,5000,0,0,1000,0,0,0,0,0,0
Americas,Bacterial skin infections,80 to 84,Klebsiella pneumoniae,1000,0,2000,1000,0,4000,0,0,1000,0,0,0,0,0,0
Americas,Bacterial skin infections,85 to 89,Klebsiella pneumoniae,1000,0,2000,1000,0,3000,0,0,1000,0,0,0,0,0,0
Americas,Bacterial skin infections,90 to 94,Klebsiella pneumoniae,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,Bacterial skin infections,95 plus,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,EN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,LN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,PN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,1 to 4,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,5 to 9,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,10 to 14,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,15 to 19,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,20 to 24,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,25 to 29,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,30 to 34,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,35 to 39,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,40 to 44,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,45 to 49,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,50 to 54,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,55 to 59,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,60 to 64,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,65 to 69,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,70 to 74,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,75 to 79,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,80 to 84,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,85 to 89,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,90 to 94,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Bone and joint infections,95 plus,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,BSI,EN,Klebsiella pneumoniae,31000,21000,47000,114000,78000,166000,31000,20000,48000,55860,38220,81340,15190,9800,23520
Americas,BSI,LN,Klebsiella pneumoniae,21000,15000,29000,71000,50000,97000,19000,12000,28000,34790,24500,47530,9310,5880,13720
Americas,BSI,PN,Klebsiella pneumoniae,24000,15000,35000,78000,49000,115000,22000,13000,34000,38220,24010,56350,10780,6370,16660
Americas,BSI,1 to 4,Klebsiella pneumoniae,5000,2000,9000,15000,7000,25000,4000,2000,7000,7350,3430,12250,1960,980,3430
Americas,BSI,5 to 9,Klebsiella pneumoniae,2000,1000,3000,5000,2000,9000,1000,1000,3000,65.9615384615385,26.3846153846154,118.730769230769,13.1923076923077,13.1923076923077,39.5769230769231
Americas,BSI,10 to 14,Klebsiella pneumoniae,2000,1000,3000,5000,2000,8000,1000,1000,2000,0,0,0,0,0,0
Americas,BSI,15 to 19,Klebsiella pneumoniae,3000,1000,4000,7000,4000,12000,2000,1000,4000,0,0,0,0,0,0
Americas,BSI,20 to 24,Klebsiella pneumoniae,4000,2000,6000,9000,4000,15000,2000,1000,4000,0,0,0,0,0,0
Americas,BSI,25 to 29,Klebsiella pneumoniae,4000,2000,7000,9000,4000,15000,2000,1000,4000,0,0,0,0,0,0
Americas,BSI,30 to 34,Klebsiella pneumoniae,5000,2000,9000,10000,5000,17000,3000,1000,5000,0,0,0,0,0,0
Americas,BSI,35 to 39,Klebsiella pneumoniae,6000,3000,10000,11000,5000,20000,3000,1000,6000,0,0,0,0,0,0
Americas,BSI,40 to 44,Klebsiella pneumoniae,7000,3000,12000,14000,7000,23000,4000,2000,7000,0,0,0,0,0,0
Americas,BSI,45 to 49,Klebsiella pneumoniae,10000,4000,16000,18000,8000,30000,5000,2000,9000,0,0,0,0,0,0
Americas,BSI,50 to 54,Klebsiella pneumoniae,19000,10000,30000,33000,17000,54000,9000,5000,16000,0,0,0,0,0,0
Americas,BSI,55 to 59,Klebsiella pneumoniae,25000,14000,41000,41000,23000,68000,11000,6000,19000,0,0,0,0,0,0
Americas,BSI,60 to 64,Klebsiella pneumoniae,29000,16000,47000,47000,25000,76000,13000,7000,21000,0,0,0,0,0,0
Americas,BSI,65 to 69,Klebsiella pneumoniae,29000,17000,44000,46000,27000,71000,13000,7000,20000,0,0,0,0,0,0
Americas,BSI,70 to 74,Klebsiella pneumoniae,31000,16000,54000,49000,25000,87000,13000,6000,24000,24010,12250,42630,6370,2940,11760
Americas,BSI,75 to 79,Klebsiella pneumoniae,23000,12000,39000,37000,19000,64000,10000,5000,18000,0,0,0,0,0,0
Americas,BSI,80 to 84,Klebsiella pneumoniae,17000,9000,27000,27000,15000,45000,7000,4000,13000,0,0,0,0,0,0
Americas,BSI,85 to 89,Klebsiella pneumoniae,11000,6000,19000,18000,9000,30000,5000,2000,8000,0,0,0,0,0,0
Americas,BSI,90 to 94,Klebsiella pneumoniae,6000,3000,10000,8000,4000,15000,2000,1000,4000,0,0,0,0,0,0
Americas,BSI,95 plus,Klebsiella pneumoniae,2000,1000,4000,3000,1000,6000,1000,0,2000,0,0,0,0,0,0
Americas,Cardiac infections,EN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,LN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,PN,Klebsiella pneumoniae,0,0,1000,1000,1000,2000,0,0,1000,459.375,459.375,918.75,0,0,459.375
Americas,Cardiac infections,1 to 4,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Americas,Cardiac infections,5 to 9,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,10 to 14,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,15 to 19,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,20 to 24,Klebsiella pneumoniae,0,0,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,25 to 29,Klebsiella pneumoniae,0,0,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,30 to 34,Klebsiella pneumoniae,1000,0,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,35 to 39,Klebsiella pneumoniae,1000,0,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,40 to 44,Klebsiella pneumoniae,1000,1000,1000,1000,1000,2000,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,45 to 49,Klebsiella pneumoniae,1000,1000,1000,1000,1000,2000,0,0,1000,0,0,0,0,0,0
Americas,Cardiac infections,50 to 54,Klebsiella pneumoniae,1000,1000,2000,2000,2000,3000,1000,0,1000,0,0,0,0,0,0
Americas,Cardiac infections,55 to 59,Klebsiella pneumoniae,2000,1000,2000,2000,2000,3000,1000,0,1000,0,0,0,0,0,0
Americas,Cardiac infections,60 to 64,Klebsiella pneumoniae,2000,1000,2000,3000,2000,3000,1000,0,1000,0,0,0,0,0,0
Americas,Cardiac infections,65 to 69,Klebsiella pneumoniae,2000,1000,2000,3000,2000,3000,1000,0,1000,0,0,0,0,0,0
Americas,Cardiac infections,70 to 74,Klebsiella pneumoniae,2000,1000,3000,3000,2000,4000,1000,0,1000,1470,980,1960,490,0,490
Americas,Cardiac infections,75 to 79,Klebsiella pneumoniae,2000,1000,3000,2000,2000,3000,1000,0,1000,0,0,0,0,0,0
Americas,Cardiac infections,80 to 84,Klebsiella pneumoniae,2000,1000,2000,2000,1000,2000,0,0,1000,0,0,0,0,0,0
Americas,Cardiac infections,85 to 89,Klebsiella pneumoniae,1000,1000,2000,1000,1000,2000,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,90 to 94,Klebsiella pneumoniae,1000,0,1000,1000,0,1000,0,0,0,0,0,0,0,0,0
Americas,Cardiac infections,95 plus,Klebsiella pneumoniae,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
Americas,CNS infections,EN,Klebsiella pneumoniae,0,0,0,1000,0,2000,0,0,0,0,0,0,0,0,0
Americas,CNS infections,LN,Klebsiella pneumoniae,0,0,1000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,PN,Klebsiella pneumoniae,3000,2000,5000,12000,7000,19000,3000,2000,5000,5512.5,3215.625,8728.125,1378.125,918.75,2296.875
Americas,CNS infections,1 to 4,Klebsiella pneumoniae,2000,1000,3000,8000,5000,13000,2000,1000,4000,3920,2450,6370,980,490,1960
Americas,CNS infections,5 to 9,Klebsiella pneumoniae,1000,0,1000,2000,1000,4000,1000,0,1000,26.3846153846154,13.1923076923077,52.7692307692308,13.1923076923077,0,13.1923076923077
Americas,CNS infections,10 to 14,Klebsiella pneumoniae,1000,0,1000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,15 to 19,Klebsiella pneumoniae,1000,0,1000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,20 to 24,Klebsiella pneumoniae,1000,0,1000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,25 to 29,Klebsiella pneumoniae,1000,0,1000,2000,1000,2000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,30 to 34,Klebsiella pneumoniae,1000,0,1000,2000,1000,2000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,35 to 39,Klebsiella pneumoniae,1000,0,1000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,40 to 44,Klebsiella pneumoniae,1000,0,1000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,45 to 49,Klebsiella pneumoniae,1000,1000,1000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,50 to 54,Klebsiella pneumoniae,1000,0,1000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,55 to 59,Klebsiella pneumoniae,1000,0,1000,2000,1000,3000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,60 to 64,Klebsiella pneumoniae,1000,0,1000,1000,1000,2000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,65 to 69,Klebsiella pneumoniae,1000,0,1000,1000,1000,2000,0,0,1000,0,0,0,0,0,0
Americas,CNS infections,70 to 74,Klebsiella pneumoniae,0,0,1000,1000,0,1000,0,0,0,490,0,490,0,0,0
Americas,CNS infections,75 to 79,Klebsiella pneumoniae,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,CNS infections,80 to 84,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,CNS infections,85 to 89,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,CNS infections,90 to 94,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,CNS infections,95 plus,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Intra-abdominal infections,EN,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,Intra-abdominal infections,LN,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
Americas,Intra-abdominal infections,PN,Klebsiella pneumoniae,2000,1000,4000,6000,3000,11000,2000,1000,3000,2756.25,1378.125,5053.125,918.75,459.375,1378.125
Americas,Intra-abdominal infections,1 to 4,Klebsiella pneumoniae,1000,1000,2000,4000,2000,7000,1000,1000,2000,1960,980,3430,490,490,980
Americas,Intra-abdominal infections,5 to 9,Klebsiella pneumoniae,1000,0,1000,2000,1000,3000,1000,0,1000,26.3846153846154,13.1923076923077,39.5769230769231,13.1923076923077,0,13.1923076923077
Americas,Intra-abdominal infections,10 to 14,Klebsiella pneumoniae,1000,0,1000,2000,1000,3000,1000,0,1000,0,0,0,0,0,0
Americas,Intra-abdominal infections,15 to 19,Klebsiella pneumoniae,1000,1000,2000,3000,2000,5000,1000,0,1000,0,0,0,0,0,0
Americas,Intra-abdominal infections,20 to 24,Klebsiella pneumoniae,1000,1000,2000,4000,2000,7000,1000,1000,2000,0,0,0,0,0,0
Americas,Intra-abdominal infections,25 to 29,Klebsiella pneumoniae,2000,1000,4000,5000,3000,9000,1000,1000,2000,0,0,0,0,0,0
Americas,Intra-abdominal infections,30 to 34,Klebsiella pneumoniae,3000,2000,5000,7000,4000,12000,2000,1000,3000,0,0,0,0,0,0
Americas,Intra-abdominal infections,35 to 39,Klebsiella pneumoniae,5000,3000,8000,11000,6000,18000,3000,2000,5000,0,0,0,0,0,0
Americas,Intra-abdominal infections,40 to 44,Klebsiella pneumoniae,7000,4000,11000,15000,8000,24000,4000,2000,7000,0,0,0,0,0,0
Americas,Intra-abdominal infections,45 to 49,Klebsiella pneumoniae,10000,6000,17000,20000,11000,32000,5000,3000,9000,0,0,0,0,0,0
Americas,Intra-abdominal infections,50 to 54,Klebsiella pneumoniae,22000,13000,32000,39000,24000,59000,11000,6000,17000,0,0,0,0,0,0
Americas,Intra-abdominal infections,55 to 59,Klebsiella pneumoniae,26000,17000,37000,44000,29000,63000,12000,8000,18000,0,0,0,0,0,0
Americas,Intra-abdominal infections,60 to 64,Klebsiella pneumoniae,27000,18000,39000,45000,30000,65000,12000,8000,18000,0,0,0,0,0,0
Americas,Intra-abdominal infections,65 to 69,Klebsiella pneumoniae,23000,16000,31000,40000,29000,54000,11000,7000,16000,0,0,0,0,0,0
Americas,Intra-abdominal infections,70 to 74,Klebsiella pneumoniae,23000,14000,33000,39000,25000,57000,11000,6000,16000,19110,12250,27930,5390,2940,7840
Americas,Intra-abdominal infections,75 to 79,Klebsiella pneumoniae,18000,12000,25000,31000,21000,43000,8000,5000,12000,0,0,0,0,0,0
Americas,Intra-abdominal infections,80 to 84,Klebsiella pneumoniae,13000,9000,18000,22000,16000,30000,6000,4000,9000,0,0,0,0,0,0
Americas,Intra-abdominal infections,85 to 89,Klebsiella pneumoniae,8000,6000,12000,13000,9000,19000,4000,2000,5000,0,0,0,0,0,0
Americas,Intra-abdominal infections,90 to 94,Klebsiella pneumoniae,4000,3000,6000,6000,4000,9000,2000,1000,2000,0,0,0,0,0,0
Americas,Intra-abdominal infections,95 plus,Klebsiella pneumoniae,2000,1000,3000,2000,1000,3000,1000,0,1000,0,0,0,0,0,0
Americas,LRI and thorax infections,EN,Klebsiella pneumoniae,21000,11000,34000,83000,46000,129000,23000,12000,38000,0,0,0,0,0,0
Americas,LRI and thorax infections,LN,Klebsiella pneumoniae,6000,4000,9000,25000,17000,36000,7000,4000,10000,0,0,0,0,0,0
Americas,LRI and thorax infections,PN,Klebsiella pneumoniae,18000,13000,24000,75000,54000,100000,21000,14000,30000,34453.125,24806.25,45937.5,9646.875,6431.25,13781.25
Americas,LRI and thorax infections,1 to 4,Klebsiella pneumoniae,7000,5000,9000,30000,22000,39000,8000,5000,11000,14700,10780,19110,3920,2450,5390
Americas,LRI and thorax infections,5 to 9,Klebsiella pneumoniae,2000,1000,2000,6000,5000,8000,2000,1000,2000,79.1538461538462,65.9615384615385,105.538461538462,26.3846153846154,13.1923076923077,26.3846153846154
Americas,LRI and thorax infections,10 to 14,Klebsiella pneumoniae,1000,1000,2000,4000,3000,6000,1000,1000,2000,0,0,0,0,0,0
