WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,Efficacy,Coverage,Duration,DP,VC,VO,MainAnalysis,HBG,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018
Europe,TB,30 to 34,Mycobacterium tuberculosis,24000,9000,40000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,35 to 39,Mycobacterium tuberculosis,21000,8000,35000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,40 to 44,Mycobacterium tuberculosis,20000,8000,34000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,45 to 49,Mycobacterium tuberculosis,32000,12000,53000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,50 to 54,Mycobacterium tuberculosis,27000,11000,45000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,55 to 59,Mycobacterium tuberculosis,25000,10000,42000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,60 to 64,Mycobacterium tuberculosis,17000,6000,29000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,65 to 69,Mycobacterium tuberculosis,8000,3000,14000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,70 to 74,Mycobacterium tuberculosis,4000,1000,6000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,75 to 79,Mycobacterium tuberculosis,2000,1000,4000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,80 to 84,Mycobacterium tuberculosis,2000,1000,3000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,85 to 89,Mycobacterium tuberculosis,1000,0,1000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,90 to 94,Mycobacterium tuberculosis,0,0,1000,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,TB,95 plus,Mycobacterium tuberculosis,0,0,0,0.8,0.7,10 years,All,0 weeks + boost every 10 years,0 weeks + boost every 10 years,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",EN,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",EN,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",LN,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",LN,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",LN,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",PN,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",PN,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",PN,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",1 to 4,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",1 to 4,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",1 to 4,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",5 to 9,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",5 to 9,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",5 to 9,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",10 to 14,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",10 to 14,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",10 to 14,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",15 to 19,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",15 to 19,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",15 to 19,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",20 to 24,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",20 to 24,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",20 to 24,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",25 to 29,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",25 to 29,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",25 to 29,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",30 to 34,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",30 to 34,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",30 to 34,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",35 to 39,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",35 to 39,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",35 to 39,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",40 to 44,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",40 to 44,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",40 to 44,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",45 to 49,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",45 to 49,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",45 to 49,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",50 to 54,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",50 to 54,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",50 to 54,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",55 to 59,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",55 to 59,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",55 to 59,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",60 to 64,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",60 to 64,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",60 to 64,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",65 to 69,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",65 to 69,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",65 to 69,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",70 to 74,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",70 to 74,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",70 to 74,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",75 to 79,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",75 to 79,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",75 to 79,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",80 to 84,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",80 to 84,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",80 to 84,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",85 to 89,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",85 to 89,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",85 to 89,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",90 to 94,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",90 to 94,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",90 to 94,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",95 plus,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",95 plus,Salmonella Paratyphi,0,0,0,0.7,0.7,5 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,"Typhoid, paratyphoid, and iNTS",95 plus,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,EN,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,EN,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,EN,Escherichia coli,0,0,0,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,EN,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,EN,Pseudomonas aeruginosa,0,0,0,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,EN,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,LN,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,LN,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,LN,Escherichia coli,0,0,0,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,LN,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,LN,Pseudomonas aeruginosa,0,0,0,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,LN,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,PN,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,PN,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,PN,Escherichia coli,0,0,0,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,PN,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,PN,Pseudomonas aeruginosa,0,0,0,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,PN,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,1 to 4,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,1 to 4,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,1 to 4,Escherichia coli,0,0,1000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,1 to 4,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,1 to 4,Pseudomonas aeruginosa,0,0,0,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,1 to 4,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,5 to 9,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,5 to 9,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,5 to 9,Escherichia coli,0,0,1000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,5 to 9,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,5 to 9,Pseudomonas aeruginosa,0,0,0,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,5 to 9,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,10 to 14,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,10 to 14,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,10 to 14,Escherichia coli,0,0,1000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,10 to 14,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,10 to 14,Pseudomonas aeruginosa,0,0,0,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,10 to 14,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,15 to 19,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,15 to 19,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,15 to 19,Escherichia coli,1000,1000,1000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,15 to 19,Klebsiella pneumoniae,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,15 to 19,Pseudomonas aeruginosa,0,0,0,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,15 to 19,Staphylococcus aureus,0,0,0,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,20 to 24,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
Europe,UTI,20 to 24,Enterococcus faecium,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917
