WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018,Efficacy,Coverage,Duration,DP,VC,VO,MainAnalysis
Europe,Bacterial skin infections,90 to 94,Pseudomonas aeruginosa,2000,1000,4000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Europe,Bacterial skin infections,90 to 94,Staphylococcus aureus,1000,0,2000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,Bacterial skin infections,95 plus,Acinetobacter baumannii,1000,0,3000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Europe,Bacterial skin infections,95 plus,Escherichia coli,1000,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,Bacterial skin infections,95 plus,Group A Streptococcus,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,Bacterial skin infections,95 plus,Klebsiella pneumoniae,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,Bacterial skin infections,95 plus,Pseudomonas aeruginosa,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Europe,Bacterial skin infections,95 plus,Staphylococcus aureus,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,TB,EN,Mycobacterium tuberculosis,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,LN,Mycobacterium tuberculosis,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,PN,Mycobacterium tuberculosis,10000,7000,14000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,1 to 4,Mycobacterium tuberculosis,6000,4000,8000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,5 to 9,Mycobacterium tuberculosis,2000,2000,3000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,10 to 14,Mycobacterium tuberculosis,2000,1000,2000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,15 to 19,Mycobacterium tuberculosis,5000,4000,6000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,20 to 24,Mycobacterium tuberculosis,21000,16000,27000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,25 to 29,Mycobacterium tuberculosis,40000,31000,50000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,30 to 34,Mycobacterium tuberculosis,57000,44000,72000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,35 to 39,Mycobacterium tuberculosis,49000,37000,62000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,40 to 44,Mycobacterium tuberculosis,47000,36000,59000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,45 to 49,Mycobacterium tuberculosis,70000,53000,90000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,50 to 54,Mycobacterium tuberculosis,60000,45000,77000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,55 to 59,Mycobacterium tuberculosis,55000,42000,72000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,60 to 64,Mycobacterium tuberculosis,37000,28000,48000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,65 to 69,Mycobacterium tuberculosis,19000,14000,24000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,70 to 74,Mycobacterium tuberculosis,9000,7000,11000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,75 to 79,Mycobacterium tuberculosis,5000,4000,7000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,80 to 84,Mycobacterium tuberculosis,4000,3000,5000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,85 to 89,Mycobacterium tuberculosis,2000,1000,3000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,90 to 94,Mycobacterium tuberculosis,1000,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,TB,95 plus,Mycobacterium tuberculosis,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.5,0.7,10 years,All,60 year,above 10,Yes
Europe,"Typhoid, paratyphoid, and iNTS",EN,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",EN,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",LN,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",LN,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",LN,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",PN,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",PN,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",PN,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",1 to 4,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",1 to 4,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",1 to 4,Salmonella Typhi,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",5 to 9,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",5 to 9,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",5 to 9,Salmonella Typhi,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",10 to 14,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",10 to 14,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",10 to 14,Salmonella Typhi,1000,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",15 to 19,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",15 to 19,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",15 to 19,Salmonella Typhi,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",20 to 24,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",20 to 24,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",20 to 24,Salmonella Typhi,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",25 to 29,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",25 to 29,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",25 to 29,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",30 to 34,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",30 to 34,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",30 to 34,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",35 to 39,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",35 to 39,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",35 to 39,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",40 to 44,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",40 to 44,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",40 to 44,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",45 to 49,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",45 to 49,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",45 to 49,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",50 to 54,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",50 to 54,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",50 to 54,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",55 to 59,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",55 to 59,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",55 to 59,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",60 to 64,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",60 to 64,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",60 to 64,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",65 to 69,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",65 to 69,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",65 to 69,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",70 to 74,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",70 to 74,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",70 to 74,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",75 to 79,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",75 to 79,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",75 to 79,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",80 to 84,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",80 to 84,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",80 to 84,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",85 to 89,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",85 to 89,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",85 to 89,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",90 to 94,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",90 to 94,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",90 to 94,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,"Typhoid, paratyphoid, and iNTS",95 plus,Non-typhoidal Salmonella,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",95 plus,Salmonella Paratyphi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Europe,"Typhoid, paratyphoid, and iNTS",95 plus,Salmonella Typhi,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.85,0.7,20 years,All,9 month,below 35,Yes
Europe,UTI,EN,Acinetobacter baumannii,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Europe,UTI,EN,Enterococcus faecium,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Europe,UTI,EN,Escherichia coli,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,EN,Klebsiella pneumoniae,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,EN,Pseudomonas aeruginosa,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Europe,UTI,EN,Staphylococcus aureus,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,LN,Acinetobacter baumannii,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Europe,UTI,LN,Enterococcus faecium,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Europe,UTI,LN,Escherichia coli,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,LN,Klebsiella pneumoniae,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,LN,Pseudomonas aeruginosa,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Europe,UTI,LN,Staphylococcus aureus,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,PN,Acinetobacter baumannii,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Europe,UTI,PN,Enterococcus faecium,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Europe,UTI,PN,Escherichia coli,1000,1000,2000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,PN,Klebsiella pneumoniae,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,PN,Pseudomonas aeruginosa,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Europe,UTI,PN,Staphylococcus aureus,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,1 to 4,Acinetobacter baumannii,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Europe,UTI,1 to 4,Enterococcus faecium,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Europe,UTI,1 to 4,Escherichia coli,2000,1000,2000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,1 to 4,Klebsiella pneumoniae,0,0,1000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,1 to 4,Pseudomonas aeruginosa,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Europe,UTI,1 to 4,Staphylococcus aureus,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,5 to 9,Acinetobacter baumannii,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Europe,UTI,5 to 9,Enterococcus faecium,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Europe,UTI,5 to 9,Escherichia coli,2000,1000,2000,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,5 to 9,Klebsiella pneumoniae,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,5 to 9,Pseudomonas aeruginosa,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Europe,UTI,5 to 9,Staphylococcus aureus,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Europe,UTI,10 to 14,Acinetobacter baumannii,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Europe,UTI,10 to 14,Enterococcus faecium,0,0,0,0.94499645468668,0.932592278638088,0.898293750708671,0.891768204291917,0.7,0.7,5 years,All,60 year,60 years and above,Yes
